#Orgánica,,Programa,,Subconcepto,,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Presupuesto inicial (Proyecto Ppto.)
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1611,ABASTECIMIENTO DE AGUAS,16004,CUOTAS ELKARKIDETZA,310,1,1,14850
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1611,ABASTECIMIENTO DE AGUAS,42101,TRANSFERENCIAS CORRIENTES AL CONSORCIO DE AGUAS DE BILBAO,310,1,4,2128700
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1611,ABASTECIMIENTO DE AGUAS,72101,TRANSFERENCIAS DE CAPITAL AL CONSORCIO DE AGUAS DE BILBAO,310,1,7,300000
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1621,RECOGIDA DE RESIDUOS,22701,"LIMPIEZA, DESINFECCION Y RECOGIDA DE BASURAS",310,1,2,19522730
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1623,TRATAMIENTO DE RESIDUOS,22504,TRIBUTOS ESTATALES,310,1,2,450
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1623,TRATAMIENTO DE RESIDUOS,22701,"LIMPIEZA, DESINFECCION Y RECOGIDA DE BASURAS",310,1,2,7490234
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1631,LIMPIEZA VIARIA,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,310,1,1,196780
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1631,LIMPIEZA VIARIA,12101,COMPLEMENTO DE DESTINO,310,1,1,86228
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1631,LIMPIEZA VIARIA,12102,COMPLEMENTO ESPECIFICO,310,1,1,239899
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1631,LIMPIEZA VIARIA,12103,COMPLEMENTO DE PRODUCTIVIDAD,310,1,1,33697
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1631,LIMPIEZA VIARIA,16001,SEGURIDAD SOCIAL,310,1,1,120769
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1631,LIMPIEZA VIARIA,16004,CUOTAS ELKARKIDETZA,310,1,1,10363
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1631,LIMPIEZA VIARIA,22701,"LIMPIEZA, DESINFECCION Y RECOGIDA DE BASURAS",310,1,2,27065013
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1632,SERVICIOS GENERALES DEL BIENESTAR COMUNITARIO,10001,RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES DE ALTOS CARGOS,310,1,1,83202
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1632,SERVICIOS GENERALES DEL BIENESTAR COMUNITARIO,11001,RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES DEL PERSONAL EVENTUAL DE GABINETES,310,1,1,173094
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1632,SERVICIOS GENERALES DEL BIENESTAR COMUNITARIO,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,310,1,1,524495
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1632,SERVICIOS GENERALES DEL BIENESTAR COMUNITARIO,12101,COMPLEMENTO DE DESTINO,310,1,1,248604
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1632,SERVICIOS GENERALES DEL BIENESTAR COMUNITARIO,12102,COMPLEMENTO ESPECIFICO,310,1,1,658620
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1632,SERVICIOS GENERALES DEL BIENESTAR COMUNITARIO,12103,COMPLEMENTO DE PRODUCTIVIDAD,310,1,1,51005
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1632,SERVICIOS GENERALES DEL BIENESTAR COMUNITARIO,16001,SEGURIDAD SOCIAL,310,1,1,366658
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1632,SERVICIOS GENERALES DEL BIENESTAR COMUNITARIO,16004,CUOTAS ELKARKIDETZA,310,1,1,18419
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1632,SERVICIOS GENERALES DEL BIENESTAR COMUNITARIO,20001,ARRENDAMIENTO DE TERRENOS Y BIENES NATURALES,310,1,2,611
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1632,SERVICIOS GENERALES DEL BIENESTAR COMUNITARIO,22199,OTROS SUMINISTROS,310,1,2,3600
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1632,SERVICIOS GENERALES DEL BIENESTAR COMUNITARIO,22602,ATENCIONES PROTOCALARIAS Y REPRESENTATIVAS,310,1,2,900
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1632,SERVICIOS GENERALES DEL BIENESTAR COMUNITARIO,22610,INDEMNIZACIONES,310,1,2,228726
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1632,SERVICIOS GENERALES DEL BIENESTAR COMUNITARIO,22699,OTROS GASTOS DIVERSOS,310,1,2,8911
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1632,SERVICIOS GENERALES DEL BIENESTAR COMUNITARIO,22707,ESTUDIOS Y TRABAJOS TECNICOS,310,1,2,350000
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1632,SERVICIOS GENERALES DEL BIENESTAR COMUNITARIO,22712,SERVICIOS INFORMATICOS,310,1,2,29100
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1632,SERVICIOS GENERALES DEL BIENESTAR COMUNITARIO,22713,PRESTACIONES DE SERVICIOS DE COMUNICACIÓN E IMAGEN,310,1,2,104544
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1632,SERVICIOS GENERALES DEL BIENESTAR COMUNITARIO,22717,SERVICIOS DE AGENCIAS DE VIAJES,310,1,2,3850
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1632,SERVICIOS GENERALES DEL BIENESTAR COMUNITARIO,23001,"DIETAS, LOCOMOCION Y TRASLADO DEL PERSONAL",310,1,2,1700
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1651,ALUMBRADO PÚBLICO,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,310,1,1,135290
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1651,ALUMBRADO PÚBLICO,12101,COMPLEMENTO DE DESTINO,310,1,1,50556
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1651,ALUMBRADO PÚBLICO,12102,COMPLEMENTO ESPECIFICO,310,1,1,144072
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1651,ALUMBRADO PÚBLICO,12103,COMPLEMENTO DE PRODUCTIVIDAD,310,1,1,27578
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1651,ALUMBRADO PÚBLICO,12104,GRATIFICACIONES,310,1,1,930
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1651,ALUMBRADO PÚBLICO,16001,SEGURIDAD SOCIAL,310,1,1,84457
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1651,ALUMBRADO PÚBLICO,16004,CUOTAS ELKARKIDETZA,310,1,1,2101
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1651,ALUMBRADO PÚBLICO,21001,CONSERVACION INFRAESTRUCTURAS Y BIENES NATURALES,310,1,2,4033887
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1651,ALUMBRADO PÚBLICO,60101,INFRAESTRUCTURA Y URBANIZACION DESTINADAS AL USO GENERAL,310,1,6,400000
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1661,EVACUACIÓN Y TRATAMIENTO DE AGUAS RESIDUALES,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,310,1,1,100610
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1661,EVACUACIÓN Y TRATAMIENTO DE AGUAS RESIDUALES,12101,COMPLEMENTO DE DESTINO,310,1,1,38431
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1661,EVACUACIÓN Y TRATAMIENTO DE AGUAS RESIDUALES,12102,COMPLEMENTO ESPECIFICO,310,1,1,123183
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1661,EVACUACIÓN Y TRATAMIENTO DE AGUAS RESIDUALES,12103,COMPLEMENTO DE PRODUCTIVIDAD,310,1,1,17094
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1661,EVACUACIÓN Y TRATAMIENTO DE AGUAS RESIDUALES,16001,SEGURIDAD SOCIAL,310,1,1,72840
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1661,EVACUACIÓN Y TRATAMIENTO DE AGUAS RESIDUALES,16004,CUOTAS ELKARKIDETZA,310,1,1,4785
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1661,EVACUACIÓN Y TRATAMIENTO DE AGUAS RESIDUALES,20101,ARRENDAMIENTO DE EDIFICIOS Y OTRAS CONSTRUCCIONES,310,1,2,5038167
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1661,EVACUACIÓN Y TRATAMIENTO DE AGUAS RESIDUALES,21001,CONSERVACION INFRAESTRUCTURAS Y BIENES NATURALES,310,1,2,21659
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1711,PARQUES Y JARDINES,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,310,1,1,206854
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1711,PARQUES Y JARDINES,12101,COMPLEMENTO DE DESTINO,310,1,1,72703
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1711,PARQUES Y JARDINES,12102,COMPLEMENTO ESPECIFICO,310,1,1,221225
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1711,PARQUES Y JARDINES,12103,COMPLEMENTO DE PRODUCTIVIDAD,310,1,1,45908
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1711,PARQUES Y JARDINES,12104,GRATIFICACIONES,310,1,1,1282
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1711,PARQUES Y JARDINES,16001,SEGURIDAD SOCIAL,310,1,1,130335
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1711,PARQUES Y JARDINES,16004,CUOTAS ELKARKIDETZA,310,1,1,4972
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1711,PARQUES Y JARDINES,21001,CONSERVACION INFRAESTRUCTURAS Y BIENES NATURALES,310,1,2,7481646
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1711,PARQUES Y JARDINES,60101,INFRAESTRUCTURA Y URBANIZACION DESTINADAS AL USO GENERAL,310,1,6,670000
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",9209,GASTOS COMUNES DE LOS DIFERENTES SERVICIOS,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,310,9,1,52103
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",9209,GASTOS COMUNES DE LOS DIFERENTES SERVICIOS,12101,COMPLEMENTO DE DESTINO,310,9,1,21959
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",9209,GASTOS COMUNES DE LOS DIFERENTES SERVICIOS,12102,COMPLEMENTO ESPECIFICO,310,9,1,57438
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",9209,GASTOS COMUNES DE LOS DIFERENTES SERVICIOS,12103,COMPLEMENTO DE PRODUCTIVIDAD,310,9,1,12883
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",9209,GASTOS COMUNES DE LOS DIFERENTES SERVICIOS,16001,SEGURIDAD SOCIAL,310,9,1,32701
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",9209,GASTOS COMUNES DE LOS DIFERENTES SERVICIOS,16004,CUOTAS ELKARKIDETZA,310,9,1,2288
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",9209,GASTOS COMUNES DE LOS DIFERENTES SERVICIOS,62201,EDIFICIOS Y OTRAS CONSTRUCCIONES DESTINADAS AL SERVICIO PUBLICO,310,9,6,2363846
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",9209,GASTOS COMUNES DE LOS DIFERENTES SERVICIOS,68201,EDIFICIOS Y OTRAS CONSTRUCCIONES PATRIMONIALES,310,9,6,6259046
319,OBRAS Y SERVICIOS DISTRITOS,1533,URBANIZACIÓN E INFRAESTRUCTURAS ESPACIOS URBANOS,60101,INFRAESTRUCTURA Y URBANIZACION DESTINADAS AL USO GENERAL,319,1,6,12082000
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,10001,RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES DE ALTOS CARGOS,320,1,1,70685
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,11001,RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES DEL PERSONAL EVENTUAL DE GABINETES,320,1,1,86754
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,320,1,1,683730
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,12101,COMPLEMENTO DE DESTINO,320,1,1,304210
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,12102,COMPLEMENTO ESPECIFICO,320,1,1,775311
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,12103,COMPLEMENTO DE PRODUCTIVIDAD,320,1,1,105159
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,12104,GRATIFICACIONES,320,1,1,2906
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,16001,SEGURIDAD SOCIAL,320,1,1,455709
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,16004,CUOTAS ELKARKIDETZA,320,1,1,23330
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,20901,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,320,1,2,400
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,21901,CONSERVACION DE OTRO INMOVILIZADO MATERIAL,320,1,2,2000
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,22003,MATERIAL INFORMATICO NO INVENTARIABLE,320,1,2,2700
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,22199,OTROS SUMINISTROS,320,1,2,2500
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,22301,TRANSPORTES,320,1,2,500
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,22602,ATENCIONES PROTOCALARIAS Y REPRESENTATIVAS,320,1,2,800
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,22603,PUBLICIDAD Y PROPAGANDA,320,1,2,75600
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,22604,GASTOS JURIDICOS,320,1,2,1000
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,22605,REUNIONES Y CONFERENCIAS,320,1,2,1000
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,22610,INDEMNIZACIONES,320,1,2,1000
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,22699,OTROS GASTOS DIVERSOS,320,1,2,10000
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,22704,CONTRATOS SOCIO-CULTURALES,320,1,2,500
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,22707,ESTUDIOS Y TRABAJOS TECNICOS,320,1,2,2000
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,22712,SERVICIOS INFORMATICOS,320,1,2,1000
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,22717,SERVICIOS DE AGENCIAS DE VIAJES,320,1,2,1000
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,22720,SERVICIOS DE TRADUCCION E INTERPRETES,320,1,2,1000
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,22799,OTROS TRABAJOS REALIZADOS POR EMPRESAS EXTERNAS,320,1,2,4800
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,23001,"DIETAS, LOCOMOCION Y TRASLADO DEL PERSONAL",320,1,2,3000
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,23901,OTRAS INDEMNIZACIONES. ASISTENCIA TRIBUNALES,320,1,2,1000
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,23999,OTRAS INDEMNIZACIONES,320,1,2,800
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,62304,UTILES Y HERRAMIENTAS DESTINADO SAL SERVICIO PÚBLICO,320,1,6,50000
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,320,1,1,447463
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,12101,COMPLEMENTO DE DESTINO,320,1,1,207934
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,12102,COMPLEMENTO ESPECIFICO,320,1,1,530699
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,12103,COMPLEMENTO DE PRODUCTIVIDAD,320,1,1,57216
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,12104,GRATIFICACIONES,320,1,1,4175
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,16001,SEGURIDAD SOCIAL,320,1,1,283231
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,16004,CUOTAS ELKARKIDETZA,320,1,1,21712
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,20901,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,320,1,2,1000
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,22199,OTROS SUMINISTROS,320,1,2,1500
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,22602,ATENCIONES PROTOCALARIAS Y REPRESENTATIVAS,320,1,2,2000
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,22603,PUBLICIDAD Y PROPAGANDA,320,1,2,2000
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,22605,REUNIONES Y CONFERENCIAS,320,1,2,2000
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,22610,INDEMNIZACIONES,320,1,2,2000
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,22699,OTROS GASTOS DIVERSOS,320,1,2,4500
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,22704,CONTRATOS SOCIO-CULTURALES,320,1,2,1500
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,22707,ESTUDIOS Y TRABAJOS TECNICOS,320,1,2,271000
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,22712,SERVICIOS INFORMATICOS,320,1,2,1500
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,22717,SERVICIOS DE AGENCIAS DE VIAJES,320,1,2,8000
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,22720,SERVICIOS DE TRADUCCION E INTERPRETES,320,1,2,2000
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,23001,"DIETAS, LOCOMOCION Y TRASLADO DEL PERSONAL",320,1,2,2000
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,64201,PLANEAMIENTO,320,1,6,564700
320,PLANIFICACIÓN URBANA,1512,REGIMEN DE EDIFICACION,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,320,1,1,660645
320,PLANIFICACIÓN URBANA,1512,REGIMEN DE EDIFICACION,12101,COMPLEMENTO DE DESTINO,320,1,1,292966
320,PLANIFICACIÓN URBANA,1512,REGIMEN DE EDIFICACION,12102,COMPLEMENTO ESPECIFICO,320,1,1,744923
320,PLANIFICACIÓN URBANA,1512,REGIMEN DE EDIFICACION,12103,COMPLEMENTO DE PRODUCTIVIDAD,320,1,1,88852
320,PLANIFICACIÓN URBANA,1512,REGIMEN DE EDIFICACION,12104,GRATIFICACIONES,320,1,1,2172
320,PLANIFICACIÓN URBANA,1512,REGIMEN DE EDIFICACION,16001,SEGURIDAD SOCIAL,320,1,1,403773
320,PLANIFICACIÓN URBANA,1512,REGIMEN DE EDIFICACION,16004,CUOTAS ELKARKIDETZA,320,1,1,23045
320,PLANIFICACIÓN URBANA,1512,REGIMEN DE EDIFICACION,22718,EJECUCIONES SUBSIDIARIAS,320,1,2,171400
320,PLANIFICACIÓN URBANA,1513,DOTACIONES URBANÍSTICAS PARA EQUIPAMIENTOS,60001,INVERSIONES EN TERRENOS DESTINADOS AL USO GENERAL,320,1,6,108000
320,PLANIFICACIÓN URBANA,1522,CONSERVACIÓN Y REHABILITACIÓN DE LA EDIFICACIÓN,78099,TRANSFERENCIAS DE CAPITAL A FAMILIAS,320,1,7,929785
320,PLANIFICACIÓN URBANA,1533,URBANIZACIÓN E INFRAESTRUCTURAS ESPACIOS URBANOS,60001,INVERSIONES EN TERRENOS DESTINADOS AL USO GENERAL,320,1,6,1269000
320,PLANIFICACIÓN URBANA,1533,URBANIZACIÓN E INFRAESTRUCTURAS ESPACIOS URBANOS,68001,TERRENOS Y BIENES NATURALES PATRIMONIALES,320,1,6,177000
320,PLANIFICACIÓN URBANA,1533,URBANIZACIÓN E INFRAESTRUCTURAS ESPACIOS URBANOS,72001,TRANSFERENCIAS DE CAPITAL A LA DIPUTACION FORAL DE BIZKAIA,320,1,7,55000
320,PLANIFICACIÓN URBANA,3361,PROTECCIÓN DEL PATRIMONIO HISTÓRICO-ARTÍSTICO,78099,TRANSFERENCIAS DE CAPITAL A FAMILIAS,320,3,7,3000
320,PLANIFICACIÓN URBANA,3361,PROTECCIÓN DEL PATRIMONIO HISTÓRICO-ARTÍSTICO,78199,TRANSFERENCIAS DE CAPITAL A INSTITUCIONES SIN FINES DE LUCRO,320,3,7,138515
410,CULTURA,3262,ENSEÑANZA DE MÚSICA,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,410,3,1,298513
410,CULTURA,3262,ENSEÑANZA DE MÚSICA,12101,COMPLEMENTO DE DESTINO,410,3,1,107900
410,CULTURA,3262,ENSEÑANZA DE MÚSICA,12102,COMPLEMENTO ESPECIFICO,410,3,1,274432
410,CULTURA,3262,ENSEÑANZA DE MÚSICA,12103,COMPLEMENTO DE PRODUCTIVIDAD,410,3,1,24826
410,CULTURA,3262,ENSEÑANZA DE MÚSICA,16001,SEGURIDAD SOCIAL,410,3,1,141131
410,CULTURA,3262,ENSEÑANZA DE MÚSICA,16004,CUOTAS ELKARKIDETZA,410,3,1,6832
410,CULTURA,3262,ENSEÑANZA DE MÚSICA,43102,TRANSFERENCIAS CORRIENTES A BILBAO MUSIKA O.A.L.,410,3,4,2376059
410,CULTURA,3262,ENSEÑANZA DE MÚSICA,73102,TRANSFERENCIAS DE CAPITAL A BILBAO MUSIKA O.A.L.,410,3,7,32300
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,10001,RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES DE ALTOS CARGOS,410,3,1,83202
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,11001,RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES DEL PERSONAL EVENTUAL DE GABINETES,410,3,1,88257
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,410,3,1,390891
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,12101,COMPLEMENTO DE DESTINO,410,3,1,166183
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,12102,COMPLEMENTO ESPECIFICO,410,3,1,492239
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,12103,COMPLEMENTO DE PRODUCTIVIDAD,410,3,1,62416
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,16001,SEGURIDAD SOCIAL,410,3,1,257522
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,16004,CUOTAS ELKARKIDETZA,410,3,1,19044
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,20101,ARRENDAMIENTO DE EDIFICIOS Y OTRAS CONSTRUCCIONES,410,3,2,100
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,20901,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,410,3,2,100
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,21901,CONSERVACION DE OTRO INMOVILIZADO MATERIAL,410,3,2,100
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,22199,OTROS SUMINISTROS,410,3,2,100
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,22301,TRANSPORTES,410,3,2,100
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,22408,SEGUROS DE RESPONSABILIDAD CIVIL,410,3,2,100
